[2025-07-31 17:31:21] [INFO] Daily bias for EURUSD: Neutral
[2025-07-31 17:31:21] [INFO] Daily bias for GBPUSD: Bearish
[2025-07-31 17:31:21] [INFO] Daily bias for XAUUSD: Bearish
[2025-07-31 17:31:21] [INFO] Daily bias for EURGBP: Neutral
[2025-07-31 17:31:21] [INFO] Daily bias for EURNZD: Neutral
[2025-07-31 17:34:32] [SUCCESS] Sweep confirmed on HTF for XAUUSD | Type: Bullish | Score: 1.0
[2025-08-01 20:49:24] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:24] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:24] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:24] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:24] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:24] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:24] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:24] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:24] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:24] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:24] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:24] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:24] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:24] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:24] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:24] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:24] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:24] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:24] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:24] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:24] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:24] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:24] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:24] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:24] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:24] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:24] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:24] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:24] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:24] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:24] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:24] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:24] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:24] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:24] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:24] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:24] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:24] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:24] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:24] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:24] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:24] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:24] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:25] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:25] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:25] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:25] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:25] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:25] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:25] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:25] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:25] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:25] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:25] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:25] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:25] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:25] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:25] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:25] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:25] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:25] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:25] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:25] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:25] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:25] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:25] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:25] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:25] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:25] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:25] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:25] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:25] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:25] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:25] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:25] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:25] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:25] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:25] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:25] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:25] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:25] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:25] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:25] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:25] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:25] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:25] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:25] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:25] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:25] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:25] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:25] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:25] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:25] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:25] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:25] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:25] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:25] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:25] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:25] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:25] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:25] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:25] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:25] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:26] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:26] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:26] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:26] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:26] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:26] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:26] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:26] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:26] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:26] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:26] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:26] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:26] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:26] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:26] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:26] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:26] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:26] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:26] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:26] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:26] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:26] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:26] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:26] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:26] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:26] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:26] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:26] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:26] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:26] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:26] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:26] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:26] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:26] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:26] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:26] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:26] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:26] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:26] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:26] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:26] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:26] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:26] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:26] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:26] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:26] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:26] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:26] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:26] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:26] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:26] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:26] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:26] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:26] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:26] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:26] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:26] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:26] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:26] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:26] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:26] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:26] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:26] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:26] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:26] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:27] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:27] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:27] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:27] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:27] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:27] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:27] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:27] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:27] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:27] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:27] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:27] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:27] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:27] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:27] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:27] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:27] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:27] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:27] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:27] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:27] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:27] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:27] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:27] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:27] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:27] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:27] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:27] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:27] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:27] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:27] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:27] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:27] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:27] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:27] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:27] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:27] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:27] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:27] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:27] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:27] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:27] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:27] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:27] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:27] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:27] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:27] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:27] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:27] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:27] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:27] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:27] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:27] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:27] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:27] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:27] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:27] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:27] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:27] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:27] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:27] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:27] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:27] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:27] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:27] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:28] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:28] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:28] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:28] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:28] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:49:28] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:49:28] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
